"Notes"	"ICD Chapter"	"ICD Chapter Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Jun., 2001"	"2001/06"	630	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Jul., 2001"	"2001/07"	583	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Aug., 2001"	"2001/08"	687	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Sep., 2001"	"2001/09"	645	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Oct., 2001"	"2001/10"	670	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Nov., 2001"	"2001/11"	639	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Dec., 2001"	"2001/12"	662	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"			7934	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Jan., 2002"	"2002/01"	714	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Feb., 2002"	"2002/02"	631	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Mar., 2002"	"2002/03"	650	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Apr., 2002"	"2002/04"	672	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"May, 2002"	"2002/05"	673	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Jun., 2002"	"2002/06"	681	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Jul., 2002"	"2002/07"	623	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Aug., 2002"	"2002/08"	670	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Sep., 2002"	"2002/09"	608	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Oct., 2002"	"2002/10"	648	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Nov., 2002"	"2002/11"	616	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Dec., 2002"	"2002/12"	655	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"			7841	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Jan., 2003"	"2003/01"	667	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Feb., 2003"	"2003/02"	573	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Mar., 2003"	"2003/03"	637	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Apr., 2003"	"2003/04"	601	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"May, 2003"	"2003/05"	642	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Jun., 2003"	"2003/06"	554	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Jul., 2003"	"2003/07"	653	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Aug., 2003"	"2003/08"	626	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Sep., 2003"	"2003/09"	563	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Oct., 2003"	"2003/10"	591	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Nov., 2003"	"2003/11"	629	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Dec., 2003"	"2003/12"	691	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"			7427	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Jan., 2004"	"2004/01"	682	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Feb., 2004"	"2004/02"	596	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Mar., 2004"	"2004/03"	614	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Apr., 2004"	"2004/04"	561	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"May, 2004"	"2004/05"	569	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Jun., 2004"	"2004/06"	564	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Jul., 2004"	"2004/07"	535	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Aug., 2004"	"2004/08"	551	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Sep., 2004"	"2004/09"	519	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Oct., 2004"	"2004/10"	539	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Nov., 2004"	"2004/11"	530	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Dec., 2004"	"2004/12"	564	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"			6824	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Jan., 2005"	"2005/01"	538	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Feb., 2005"	"2005/02"	547	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Mar., 2005"	"2005/03"	561	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Apr., 2005"	"2005/04"	556	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"May, 2005"	"2005/05"	519	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Jun., 2005"	"2005/06"	461	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Jul., 2005"	"2005/07"	454	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Aug., 2005"	"2005/08"	503	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Sep., 2005"	"2005/09"	459	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Oct., 2005"	"2005/10"	553	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Nov., 2005"	"2005/11"	501	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Dec., 2005"	"2005/12"	549	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"			6201	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Jan., 2006"	"2006/01"	514	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Feb., 2006"	"2006/02"	519	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Mar., 2006"	"2006/03"	527	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Apr., 2006"	"2006/04"	505	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"May, 2006"	"2006/05"	482	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Jun., 2006"	"2006/06"	457	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Jul., 2006"	"2006/07"	460	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Aug., 2006"	"2006/08"	495	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Sep., 2006"	"2006/09"	464	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Oct., 2006"	"2006/10"	466	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Nov., 2006"	"2006/11"	432	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Dec., 2006"	"2006/12"	438	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"			5759	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Jan., 2007"	"2007/01"	485	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Feb., 2007"	"2007/02"	447	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Mar., 2007"	"2007/03"	483	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Apr., 2007"	"2007/04"	466	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"May, 2007"	"2007/05"	425	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Jun., 2007"	"2007/06"	375	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Jul., 2007"	"2007/07"	428	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Aug., 2007"	"2007/08"	449	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Sep., 2007"	"2007/09"	445	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Oct., 2007"	"2007/10"	423	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Nov., 2007"	"2007/11"	413	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Dec., 2007"	"2007/12"	445	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"			5284	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Jan., 2008"	"2008/01"	432	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Feb., 2008"	"2008/02"	407	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Mar., 2008"	"2008/03"	421	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Apr., 2008"	"2008/04"	385	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"May, 2008"	"2008/05"	390	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Jun., 2008"	"2008/06"	339	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Jul., 2008"	"2008/07"	340	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Aug., 2008"	"2008/08"	347	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Sep., 2008"	"2008/09"	346	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Oct., 2008"	"2008/10"	358	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Nov., 2008"	"2008/11"	359	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Dec., 2008"	"2008/12"	353	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"			4477	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Jan., 2009"	"2009/01"	417	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Feb., 2009"	"2009/02"	339	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Mar., 2009"	"2009/03"	350	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Apr., 2009"	"2009/04"	336	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"May, 2009"	"2009/05"	326	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Jun., 2009"	"2009/06"	341	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Jul., 2009"	"2009/07"	314	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Aug., 2009"	"2009/08"	310	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Sep., 2009"	"2009/09"	328	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Oct., 2009"	"2009/10"	349	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Nov., 2009"	"2009/11"	297	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Dec., 2009"	"2009/12"	345	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"			4052	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Jan., 2010"	"2010/01"	319	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Feb., 2010"	"2010/02"	252	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Mar., 2010"	"2010/03"	318	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Apr., 2010"	"2010/04"	270	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"May, 2010"	"2010/05"	293	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Jun., 2010"	"2010/06"	268	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Jul., 2010"	"2010/07"	262	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Aug., 2010"	"2010/08"	264	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Sep., 2010"	"2010/09"	280	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Oct., 2010"	"2010/10"	290	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Nov., 2010"	"2010/11"	233	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Dec., 2010"	"2010/12"	271	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"			3320	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Jan., 2011"	"2011/01"	307	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Feb., 2011"	"2011/02"	248	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Mar., 2011"	"2011/03"	265	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Apr., 2011"	"2011/04"	237	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"May, 2011"	"2011/05"	260	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Jun., 2011"	"2011/06"	221	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Jul., 2011"	"2011/07"	273	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Aug., 2011"	"2011/08"	238	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Sep., 2011"	"2011/09"	232	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Oct., 2011"	"2011/10"	252	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Nov., 2011"	"2011/11"	251	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Dec., 2011"	"2011/12"	252	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"			3036	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Jan., 2012"	"2012/01"	242	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Feb., 2012"	"2012/02"	229	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Mar., 2012"	"2012/03"	221	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Apr., 2012"	"2012/04"	245	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"May, 2012"	"2012/05"	222	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Jun., 2012"	"2012/06"	207	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Jul., 2012"	"2012/07"	244	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Aug., 2012"	"2012/08"	224	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Sep., 2012"	"2012/09"	198	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Oct., 2012"	"2012/10"	235	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Nov., 2012"	"2012/11"	205	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Dec., 2012"	"2012/12"	241	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"			2713	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Jan., 2013"	"2013/01"	285	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Feb., 2013"	"2013/02"	246	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Mar., 2013"	"2013/03"	252	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Apr., 2013"	"2013/04"	219	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"May, 2013"	"2013/05"	215	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Jun., 2013"	"2013/06"	208	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Jul., 2013"	"2013/07"	204	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Aug., 2013"	"2013/08"	196	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Sep., 2013"	"2013/09"	171	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Oct., 2013"	"2013/10"	210	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Nov., 2013"	"2013/11"	206	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Dec., 2013"	"2013/12"	240	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"			2652	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Jan., 2014"	"2014/01"	250	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Feb., 2014"	"2014/02"	209	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Mar., 2014"	"2014/03"	199	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Apr., 2014"	"2014/04"	207	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"May, 2014"	"2014/05"	206	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Jun., 2014"	"2014/06"	198	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Jul., 2014"	"2014/07"	225	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Aug., 2014"	"2014/08"	210	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Sep., 2014"	"2014/09"	202	Not Applicable	Not Applicable
