"Notes"	"ICD Chapter"	"ICD Chapter Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Certain infectious and parasitic diseases"	"A00-B99"	"2000"	"2000"	"Sep., 2000"	"2000/09"	4431	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2000"	"2000"	"Oct., 2000"	"2000/10"	4702	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2000"	"2000"	"Nov., 2000"	"2000/11"	4710	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2000"	"2000"	"Dec., 2000"	"2000/12"	5351	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2000"	"2000"			58074	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Jan., 2001"	"2001/01"	5664	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Feb., 2001"	"2001/02"	5018	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Mar., 2001"	"2001/03"	5288	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Apr., 2001"	"2001/04"	4791	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"May, 2001"	"2001/05"	4903	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Jun., 2001"	"2001/06"	4568	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Jul., 2001"	"2001/07"	4652	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Aug., 2001"	"2001/08"	4643	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Sep., 2001"	"2001/09"	4636	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Oct., 2001"	"2001/10"	5040	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Nov., 2001"	"2001/11"	4944	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	"Dec., 2001"	"2001/12"	5189	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"			59336	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Jan., 2002"	"2002/01"	5888	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Feb., 2002"	"2002/02"	5375	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Mar., 2002"	"2002/03"	5813	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Apr., 2002"	"2002/04"	5133	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"May, 2002"	"2002/05"	5152	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Jun., 2002"	"2002/06"	4716	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Jul., 2002"	"2002/07"	5008	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Aug., 2002"	"2002/08"	4884	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Sep., 2002"	"2002/09"	4812	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Oct., 2002"	"2002/10"	5178	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Nov., 2002"	"2002/11"	5220	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	"Dec., 2002"	"2002/12"	5814	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"			62993	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Jan., 2003"	"2003/01"	5960	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Feb., 2003"	"2003/02"	5386	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Mar., 2003"	"2003/03"	5569	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Apr., 2003"	"2003/04"	5181	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"May, 2003"	"2003/05"	5082	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Jun., 2003"	"2003/06"	4732	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Jul., 2003"	"2003/07"	5082	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Aug., 2003"	"2003/08"	4926	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Sep., 2003"	"2003/09"	4874	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Oct., 2003"	"2003/10"	5279	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Nov., 2003"	"2003/11"	5340	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	"Dec., 2003"	"2003/12"	6367	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"			63778	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Jan., 2004"	"2004/01"	6527	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Feb., 2004"	"2004/02"	5536	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Mar., 2004"	"2004/03"	5609	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Apr., 2004"	"2004/04"	5264	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"May, 2004"	"2004/05"	4981	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Jun., 2004"	"2004/06"	4871	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Jul., 2004"	"2004/07"	5040	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Aug., 2004"	"2004/08"	5015	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Sep., 2004"	"2004/09"	4772	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Oct., 2004"	"2004/10"	5384	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Nov., 2004"	"2004/11"	4990	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	"Dec., 2004"	"2004/12"	5797	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"			63786	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Jan., 2005"	"2005/01"	5991	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Feb., 2005"	"2005/02"	5764	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Mar., 2005"	"2005/03"	6268	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Apr., 2005"	"2005/04"	5649	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"May, 2005"	"2005/05"	5387	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Jun., 2005"	"2005/06"	5014	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Jul., 2005"	"2005/07"	5049	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Aug., 2005"	"2005/08"	5028	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Sep., 2005"	"2005/09"	4936	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Oct., 2005"	"2005/10"	5326	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Nov., 2005"	"2005/11"	5227	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	"Dec., 2005"	"2005/12"	5972	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"			65611	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Jan., 2006"	"2006/01"	5954	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Feb., 2006"	"2006/02"	5551	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Mar., 2006"	"2006/03"	6207	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Apr., 2006"	"2006/04"	5654	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"May, 2006"	"2006/05"	5500	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Jun., 2006"	"2006/06"	5152	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Jul., 2006"	"2006/07"	5227	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Aug., 2006"	"2006/08"	5165	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Sep., 2006"	"2006/09"	5117	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Oct., 2006"	"2006/10"	5434	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Nov., 2006"	"2006/11"	5318	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	"Dec., 2006"	"2006/12"	5867	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"			66146	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Jan., 2007"	"2007/01"	6234	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Feb., 2007"	"2007/02"	5724	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Mar., 2007"	"2007/03"	6188	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Apr., 2007"	"2007/04"	5548	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"May, 2007"	"2007/05"	5481	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Jun., 2007"	"2007/06"	4982	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Jul., 2007"	"2007/07"	5135	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Aug., 2007"	"2007/08"	5200	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Sep., 2007"	"2007/09"	5072	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Oct., 2007"	"2007/10"	5336	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Nov., 2007"	"2007/11"	5314	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	"Dec., 2007"	"2007/12"	5827	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"			66041	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Jan., 2008"	"2008/01"	6106	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Feb., 2008"	"2008/02"	6270	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Mar., 2008"	"2008/03"	6583	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Apr., 2008"	"2008/04"	5772	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"May, 2008"	"2008/05"	5585	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Jun., 2008"	"2008/06"	5146	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Jul., 2008"	"2008/07"	5230	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Aug., 2008"	"2008/08"	5191	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Sep., 2008"	"2008/09"	5091	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Oct., 2008"	"2008/10"	5360	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Nov., 2008"	"2008/11"	5440	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	"Dec., 2008"	"2008/12"	5875	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"			67649	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Jan., 2009"	"2009/01"	6619	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Feb., 2009"	"2009/02"	5894	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Mar., 2009"	"2009/03"	6250	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Apr., 2009"	"2009/04"	5740	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"May, 2009"	"2009/05"	5590	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Jun., 2009"	"2009/06"	5245	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Jul., 2009"	"2009/07"	5429	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Aug., 2009"	"2009/08"	5246	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Sep., 2009"	"2009/09"	5297	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Oct., 2009"	"2009/10"	5665	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Nov., 2009"	"2009/11"	5463	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	"Dec., 2009"	"2009/12"	6076	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"			68514	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Jan., 2010"	"2010/01"	6121	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Feb., 2010"	"2010/02"	5403	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Mar., 2010"	"2010/03"	5997	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Apr., 2010"	"2010/04"	5623	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"May, 2010"	"2010/05"	5446	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Jun., 2010"	"2010/06"	5167	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Jul., 2010"	"2010/07"	5313	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Aug., 2010"	"2010/08"	5239	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Sep., 2010"	"2010/09"	5112	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Oct., 2010"	"2010/10"	5556	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Nov., 2010"	"2010/11"	5573	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	"Dec., 2010"	"2010/12"	6033	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"			66583	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Jan., 2011"	"2011/01"	6524	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Feb., 2011"	"2011/02"	6008	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Mar., 2011"	"2011/03"	6191	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Apr., 2011"	"2011/04"	5606	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"May, 2011"	"2011/05"	5654	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Jun., 2011"	"2011/06"	5341	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Jul., 2011"	"2011/07"	5296	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Aug., 2011"	"2011/08"	5357	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Sep., 2011"	"2011/09"	5119	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Oct., 2011"	"2011/10"	5456	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Nov., 2011"	"2011/11"	5460	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	"Dec., 2011"	"2011/12"	5937	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"			67949	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Jan., 2012"	"2012/01"	6074	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Feb., 2012"	"2012/02"	5638	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Mar., 2012"	"2012/03"	6017	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Apr., 2012"	"2012/04"	5750	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"May, 2012"	"2012/05"	5470	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Jun., 2012"	"2012/06"	5271	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Jul., 2012"	"2012/07"	5274	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Aug., 2012"	"2012/08"	5437	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Sep., 2012"	"2012/09"	5138	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Oct., 2012"	"2012/10"	5739	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Nov., 2012"	"2012/11"	5529	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	"Dec., 2012"	"2012/12"	6195	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"			67532	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Jan., 2013"	"2013/01"	7272	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Feb., 2013"	"2013/02"	5873	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Mar., 2013"	"2013/03"	6498	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Apr., 2013"	"2013/04"	5831	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"May, 2013"	"2013/05"	5571	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Jun., 2013"	"2013/06"	5272	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Jul., 2013"	"2013/07"	5215	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Aug., 2013"	"2013/08"	5555	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Sep., 2013"	"2013/09"	5302	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Oct., 2013"	"2013/10"	5590	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Nov., 2013"	"2013/11"	5559	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	"Dec., 2013"	"2013/12"	6270	Not Applicable	Not Applicable
"Total"	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"			69808	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Jan., 2014"	"2014/01"	6862	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Feb., 2014"	"2014/02"	5848	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Mar., 2014"	"2014/03"	6135	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Apr., 2014"	"2014/04"	5662	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"May, 2014"	"2014/05"	5614	Not Applicable	Not Applicable
	"Certain infectious and parasitic diseases"	"A00-B99"	"2014"	"2014"	"Jun., 2014"	"2014/06"	5413	Not Applicable	Not Applicable
